Hospital_ID,Hospital_Name,Academic_Medical_Center,City,State,Patients,Perc_Readmitted_30d,Perc_PrimaryCare_14d,Perc_Emergency_30d
360052,Good Samaritan Hospital,NO,Dayton,OH,1265,13.5,21.6,17.8
360054,Holzer Medical Center,NO,Gallipolis,OH,321,18.6,27.7,19.8
360055,Forum Health Trumbull Mem Hosp,NO,Warren,OH,624,16.4,32.0,20.2
360056,Mercy Hospital Fairfield,NO,Fairfield,OH,828,14.1,19.3,18.6
360059,MetroHealth Medical Center,NO,Cleveland,OH,464,15.7,18.1,18.1
360064,St. Elizabeth Health Center,NO,Youngstown,OH,1003,16.3,35.1,18.1
360065,Fisher-Titus Medical Center,NO,Norwalk,OH,247,13.0,0.0,15.8
360066,St. Rita's Medical Center,NO,Lima,OH,941,13.5,25.0,15.8
360068,The Toledo Hospital,NO,Toledo,OH,1602,13.5,22.4,17.9
360070,Mercy Medical Center,NO,Canton,OH,849,12.7,23.8,17.0
360072,Fairfield Medical Center,NO,Lancaster,OH,699,15.1,26.0,19.6
360074,Flower Hospital,NO,Sylvania,OH,351,11.6,22.3,15.2
360076,Atrium Medical Center,NO,Franklin,OH,769,12.4,15.7,14.9
360077,Fairview Hospital,NO,Cleveland,OH,1124,13.9,20.8,13.4
360078,Robinson Memorial Hospital,NO,Ravenna,OH,261,13.5,24.3,17.4
360079,Charles F. Kettering Mem Hosp,NO,Kettering,OH,2063,9.4,16.6,14.2
360081,St. Charles Mercy Hospital,NO,Oregon,OH,387,10.8,32.7,13.9
360082,Euclid Hospital,NO,Euclid,OH,457,9.7,16.6,12.9
360084,Aultman Hospital,NO,Canton,OH,1461,13.7,28.0,13.1
360085,Ohio State University Med Ctr,YES,Columbus,OH,1673,20.1,36.2,24.2
360086,Springfield Reg Med Ctr- Fountain Campus,NO,Springfield,OH,850,13.4,34.3,15.7
360087,Lutheran Hospital,NO,Cleveland,OH,280,9.4,14.7,12.7
360090,St. Luke's Hospital,NO,Maumee,OH,789,12.2,24.8,18.5
360091,Medina General Hospital,NO,Medina,OH,239,17.4,23.4,18.6
360095,Blanchard Valley Health System,NO,Findlay,OH,740,9.4,18.5,11.0
360098,Lake Hospital System,NO,Painesville,OH,981,14.0,19.6,18.4
360112,St. Vincent Mercy Medical Center,NO,Toledo,OH,1177,15.2,18.9,18.5
360113,Mercy Franciscan Western Hills,NO,Cincinnati,OH,323,13.1,25.0,16.4
360118,MedCentral - Mansfield Hosp,NO,Mansfield,OH,998,14.4,23.0,14.3
360121,Comm Hosps & Wellness Ctr,NO,Bryan,OH,259,10.7,22.0,8.0
360123,St. John West Shore Hospital,NO,Westlake,OH,560,14.0,27.5,15.9
360131,Alliance Community Hospital,NO,Alliance,OH,256,9.1,16.8,17.7
360132,Fort Hamilton Hospital,NO,Hamilton,OH,265,16.0,24.9,20.8
360133,Grandview Hosp & Med Ctr,NO,Dayton,OH,516,11.1,21.5,15.8
360134,Good Samaritan Hospital,NO,Cincinnati,OH,1412,11.6,16.2,14.8
360137,University Hospitals Case Medical Ctr,YES,Cleveland,OH,1766,15.7,25.8,17.2
360141,Western Reserve Care System,NO,Youngstown,OH,721,13.1,33.8,19.0
360143,Marymount Hospital,NO,Garfield Heights,OH,395,16.0,21.8,18.0
360144,South Pointe Hospital,NO,Warrensville Heights,OH,269,13.8,24.8,17.7
360145,EMH Regional Medical Center,NO,Elyria,OH,1031,15.0,18.8,15.2
360147,Marietta Memorial Hospital,NO,Marietta,OH,425,14.5,21.6,15.1
360152,Doctors Hospital,NO,Columbus,OH,283,15.1,33.8,20.9
360155,Southwest General Health Center,NO,Middleburg Heights,OH,910,15.4,19.7,16.5
360159,Adena Health System,NO,Chillicothe,OH,707,12.6,20.0,19.3
360161,St. Joseph Health Center,NO,Warren,OH,308,14.3,31.7,20.5
360163,Christ Hospital,NO,Cincinnati,OH,1848,11.3,16.5,14.1
360172,Community Health Partners,NO,Lorain,OH,784,15.7,18.9,14.9
360174,Upper Valley Medical Center,NO,Troy,OH,338,12.6,28.8,18.1
360179,Bethesda North Hospital,NO,Cincinnati,OH,1761,12.6,16.1,16.5
360180,Cleveland Clinic Foundation,YES,Cleveland,OH,4255,17.5,27.0,20.7
360185,Salem Community Hospital,NO,Salem,OH,250,9.2,0.0,12.0
360192,UHHS Geauga Regional Hospital,NO,Chardon,OH,412,9.4,26.1,12.3
360211,Trinity Health System,NO,Steubenville,OH,554,15.0,18.4,17.9
360212,Lakewood Hospital,NO,Lakewood,OH,326,13.3,25.5,13.6
360218,Licking Memorial Hospital,NO,Newark,OH,288,11.9,31.8,15.7
360230,Hillcrest Hospital,NO,Mayfield Heights,OH,1308,13.4,25.9,15.9
360234,Mercy Hospital Mount Airy,NO,Cincinnati,OH,355,12.9,15.2,15.6
360236,Mercy Hospital Clermont,NO,Batavia,OH,222,12.5,0.0,19.4
360239,Kettering Med Ctr-Sycamore,NO,Miamisburg,OH,320,13.3,19.1,21.1
360242,James Cancer Hospital,NO,Columbus,OH,637,16.1,15.2,19.9
360262,St. Anne Mercy Hospital,NO,Toledo,OH,283,13.2,23.3,18.2
360276,St. Elizabeth Boardman Health Center,NO,Youngstown,OH,275,14.7,31.8,18.9
370001,Hillcrest Medical Center,NO,Tulsa,OK,1122,12.8,27.3,16.3
370006,Ponca City Medical Center,NO,Ponca City,OK,253,13.7,17.2,15.6
370008,Norman Regional Health System,NO,Norman,OK,1148,13.1,17.4,14.6
370013,Mercy Health Center,NO,Oklahoma City,OK,1037,13.3,13.7,14.5
370016,Integris Bass Baptist Health Ctr,NO,Enid,OK,347,11.0,25.5,12.7
370018,Jane Phillips Medical Center,NO,Bartlesville,OK,596,8.7,17.2,12.0
370020,Valley View Regional Hospital,NO,Ada,OK,314,13.4,19.7,11.1
370022,Jackson County Memorial Hospital,NO,Altus,OK,329,9.9,22.9,11.1
370023,Duncan Regional Hospital,NO,Duncan,OK,275,9.5,24.5,12.8
370025,Muskogee Regional Medical Center,NO,Muskogee,OK,408,10.3,19.8,14.0
370026,St. Mary's Regional Med Ctr,NO,Enid,OK,749,7.8,23.7,8.6
370028,Integris Baptist Medical Center,NO,Oklahoma City,OK,2032,14.4,14.9,14.9
370032,Deaconess Hospital,NO,Oklahoma City,OK,758,9.6,18.1,12.6
370034,McAlester Regional Health Center,NO,Mcalester,OK,379,9.9,18.7,13.9
370037,St. Anthony Hospital,NO,Oklahoma City,OK,971,11.4,16.8,15.7
370047,Mercy Memorial Health Center,NO,Ardmore,OK,612,11.3,16.6,16.0
370049,Stillwater Medical Center,NO,Stillwater,OK,296,6.8,20.8,12.9
370056,Comanche County Memorial Hosp,NO,Lawton,OK,795,11.2,21.8,14.9
370078,Oklahoma State Univ Med Center,NO,Tulsa,OK,257,17.5,34.8,18.7
370089,Tahlequah City Hospital,NO,Tahlequah,OK,270,15.5,17.2,16.6
370091,St. Francis Hospital,NO,Tulsa,OK,1904,12.9,21.6,15.5
370093,Oklahoma University Med Ctr,YES,Oklahoma City,OK,592,11.3,14.0,16.1
370094,Midwest Regional Medical Center,NO,Midwest City,OK,904,13.0,16.1,14.0
370106,Integris Southwest Med Ctr,NO,Oklahoma City,OK,623,12.7,16.3,14.5
370114,St. John Medical Center,NO,Tulsa,OK,1994,10.6,20.7,13.7
370148,Edmond Medical Center,NO,Edmond,OK,241,13.4,14.9,17.9
370149,Unity Health Center,NO,Shawnee,OK,304,11.4,10.9,16.0
370202,SouthCrest Hospital,NO,Tulsa,OK,481,13.1,39.7,15.6
370215,Oklahoma Heart Hospital,NO,Oklahoma City,OK,1807,15.4,15.7,17.4
380002,Three Rivers Community Hospital,NO,Grants Pass,OR,455,8.4,18.6,13.0
380004,Providence St. Vincent Med Ctr,NO,Portland,OR,1456,9.1,20.3,15.3
380007,Legacy Emanuel Hosp & Health Ctr,NO,Portland,OR,320,11.0,21.2,16.4
380009,OHSU Hospital,YES,Portland,OR,1154,14.6,26.0,19.8
380014,Good Samaritan Regional Med Ctr,NO,Corvallis,OR,608,11.2,23.1,14.9
380017,Legacy Good Samaritan Hospital,NO,Portland,OR,651,13.4,20.6,17.4
380018,Rogue Valley Medical Center,NO,Medford,OR,1451,8.9,18.2,15.6
380020,McKenzie-Willamette Med Ctr,NO,Springfield,OR,433,7.7,23.1,11.7
380027,Mercy Medical Center,NO,Roseburg,OR,475,9.0,24.2,13.6
380047,St. Charles Med Ctr - Bend,NO,Bend,OR,1266,8.5,26.4,13.7
380050,Sky Lakes Medical Center,NO,Klamath Falls,OR,517,8.1,16.4,12.4
380051,Salem Hospital,NO,Salem,OR,930,9.3,19.4,15.0
380060,Adventist Medical Center,NO,Portland,OR,399,9.0,14.1,17.1
380061,Providence Portland Med Ctr,NO,Portland,OR,982,10.7,17.4,15.0
380071,Willamette Valley Medical Center,NO,Mcminnville,OR,228,12.1,26.3,23.3
380075,Providence Medford Med Ctr,NO,Medford,OR,408,10.0,20.2,16.5
380089,Legacy Meridian Park Hospital,NO,Tualatin,OR,480,9.3,14.3,14.2
380090,Bay Area Hospital,NO,Coos Bay,OR,720,11.0,30.7,13.7
380102,Sacred Heart Medical Center - Riverbend,NO,Springfield,OR,1532,8.7,23.6,13.5
390001,Community Medical Center,NO,Scranton,PA,891,11.1,19.9,13.7
390002,UPMC McKeesport,NO,Mc Keesport,PA,206,16.8,0.0,16.1
390004,Holy Spirit Hospital,NO,Camp Hill,PA,971,11.6,23.3,14.6
390006,Geisinger Medical Center,NO,Danville,PA,1149,12.8,40.0,17.2
390009,St. Vincent Health Center,NO,Erie,PA,1102,10.7,39.6,14.9
390013,Evangelical Community Hospital,NO,Lewisburg,PA,450,9.6,14.9,16.7
390016,Jameson Hospital,NO,New Castle,PA,191,9.5,0.0,8.1
390026,Chestnut Hill Health System,NO,Philadelphia,PA,206,12.9,0.0,13.5
390027,Temple University Hospital,YES,Philadelphia,PA,314,17.0,23.4,18.6
390028,UPMC Mercy,NO,Pittsburgh,PA,522,14.1,16.6,18.3
390030,Pottsville Hosp & Warne Clinic,NO,Pottsville,PA,317,14.4,23.9,15.0
390031,Good Samaritan Regional Med Ctr,NO,Pottsville,PA,282,11.2,24.7,13.5
390032,Alle-Kiski Medical Center,NO,Natrona,PA,230,14.1,22.1,16.5
390036,Heritage Valley Beaver,NO,Beaver,PA,590,13.7,19.3,17.6
390037,Heritage Valley Sewickley,NO,Sewickley,PA,307,8.8,15.6,12.0
390041,Uniontown Hospital,NO,Uniontown,PA,292,9.5,15.6,10.5
390042,Washington Hospital,NO,Washington,PA,446,12.8,24.5,15.5
390044,Reading Hosp and Medical Center,NO,Reading,PA,1934,10.3,21.3,11.8
390045,Williamsport Hosp & Med Ctr,NO,Williamsport,PA,1133,10.0,17.3,10.8
390046,York Hospital,NO,York,PA,2038,10.7,27.4,12.5
390049,St. Luke's Hospital,NO,Bethlehem,PA,2068,14.2,18.3,13.9
390050,Allegheny General Hospital,NO,Pittsburgh,PA,1311,16.9,23.3,19.9
390057,Grand View Hospital,NO,Sellersville,PA,524,10.4,12.1,13.9
390058,Carlisle Regional Medical Center,NO,Carlisle,PA,442,11.7,19.3,11.2
390061,Lancaster Regional Med Ctr,NO,Lancaster,PA,310,8.9,31.2,11.2
390063,Hamot Medical Center,NO,Erie,PA,1376,12.6,34.9,16.7
390066,Good Samaritan Hospital,NO,Lebanon,PA,884,10.7,16.5,13.5
390067,PinnacleHealth System,NO,Harrisburg,PA,2305,12.1,20.4,12.2
390070,Lower Bucks Hospital,NO,Bristol,PA,226,13.6,22.9,14.9
390073,Altoona Regional Health System,NO,Altoona,PA,1053,13.3,25.9,14.7
390076,Brandywine Hospital,NO,Coatesville,PA,295,14.1,28.4,15.7
390079,Robert Packer Hospital,NO,Sayre,PA,1290,12.3,26.4,16.3
390080,Jeanes Hospital,NO,Philadelphia,PA,328,15.5,25.5,16.7
390081,Delaware County Memorial Hosp,NO,Drexel Hill,PA,335,10.7,13.5,12.9
390086,DuBois Regional Medical Center,NO,Dubois,PA,662,13.0,34.0,14.7
390090,Western Pennsylvania Hospital,NO,Pittsburgh,PA,410,19.2,16.2,21.4
390091,UPMC Northwest,NO,Seneca,PA,269,14.5,35.2,17.0
390096,St. Joseph Medical Center,NO,Reading,PA,574,13.4,24.2,15.5
390097,Holy Redeemer Hosp and Med Ctr,NO,Meadowbrook,PA,476,14.5,29.6,13.0
390100,Lancaster General Hospital,NO,Lancaster,PA,3226,10.4,37.4,12.6
390101,Memorial Hospital,NO,York,PA,260,13.1,20.5,13.8
390102,UPMC St. Margaret,NO,Pittsburgh,PA,509,14.0,17.0,14.9
390107,UPMC Passavant,NO,Pittsburgh,PA,727,13.7,24.3,16.0
390108,Montgomery Hosp Med Ctr,NO,Norristown,PA,271,13.0,27.0,18.7
390110,Memorial Medical Center,NO,Johnstown,PA,767,15.3,29.8,18.8
390111,Hospital of the Univ of PA,YES,Philadelphia,PA,1583,16.5,24.9,18.1
390113,Meadville Medical Center,NO,Meadville,PA,436,9.4,21.0,10.3
390115,Frankford Hospital,NO,Philadelphia,PA,716,19.0,27.4,20.8
390119,Moses Taylor Hospital,NO,Scranton,PA,324,10.2,21.8,10.2
390123,Pottstown Memorial Med Ctr,NO,Pottstown,PA,334,12.3,14.7,13.5
390127,Phoenixville Hospital,NO,Phoenixville,PA,419,16.2,19.8,18.3
390133,Lehigh Valley Hospital,NO,Allentown,PA,2833,13.3,22.1,15.4
390137,Wyoming Valley Health Care Sys,NO,Wilkes-Barre,PA,1533,10.6,28.0,11.5
390139,Bryn Mawr Hospital,NO,Bryn Mawr,PA,1234,12.9,18.5,13.9
390142,Albert Einstein Medical Center,NO,Philadelphia,PA,469,15.4,14.7,18.2
390145,Excela Westmoreland Reg Hosp,NO,Greensburg,PA,601,13.3,27.8,12.9
390147,Monongahela Valley Hospital,NO,Monongahela,PA,235,13.7,15.6,12.9
390151,Chambersburg Hospital,NO,Chambersburg,PA,1073,13.8,24.6,16.6
390153,Paoli Hospital,NO,Paoli,PA,662,12.2,18.1,14.9
390156,Mercy Fitzgerald Hospital,NO,Darby,PA,278,17.4,25.6,18.8
390162,Easton Hospital,NO,Easton,PA,790,14.8,26.6,14.6
390164,UPMC Presbyterian,YES,Pittsburgh,PA,2903,16.5,20.9,17.2
390168,Butler Health System,NO,Butler,PA,528,14.5,18.9,16.4
390174,Thomas Jefferson University Hosp,YES,Philadelphia,PA,2428,13.4,14.3,15.3
390178,UPMC Horizon,NO,Greenville,PA,324,13.3,24.6,13.3
390179,Chester County Hospital,NO,West Chester,PA,639,8.9,23.7,12.7
390180,Crozer-Chester Medical Center,NO,Upland,PA,766,13.6,19.1,12.5
390185,Hazleton General Hospital,NO,Hazleton,PA,292,14.8,32.2,12.8
390195,Lankenau Hospital,NO,Wynnewood,PA,1024,13.8,17.2,14.5
390197,Sacred Heart Hospital,NO,Allentown,PA,386,13.3,24.0,14.0
390201,Pocono Medical Center,NO,East Stroudsburg,PA,701,13.6,21.5,18.1
390203,Doylestown Hospital,NO,Doylestown,PA,838,11.6,18.7,15.4
390204,Nazareth Hospital,NO,Philadelphia,PA,327,18.1,25.2,17.2
390211,Sharon Regional Health System,NO,Sharon,PA,457,12.5,26.4,13.2
390219,Excela Latrobe Area Hospital,NO,Latrobe,PA,218,10.1,0.0,13.6
390222,Riddle Memorial Hospital,NO,Media,PA,604,11.0,15.9,14.0
390223,Presbyterian Med Ctr of U. of PA Hlth Sys,NO,Philadelphia,PA,1162,13.7,22.3,17.0
390225,Ephrata Community Hospital,NO,Ephrata,PA,430,7.6,35.9,10.1
390226,Pennsylvania Hospital,NO,Philadelphia,PA,1488,12.2,15.2,12.8
390228,St. Clair Memorial Hospital,NO,Pittsburgh,PA,594,11.5,23.4,14.5
390231,Abington Memorial Hospital,NO,Abington,PA,1640,12.7,18.6,15.6
390233,Hanover Hospital,NO,Hanover,PA,526,7.9,20.0,9.4
390237,Mercy Hospital of Scranton,NO,Scranton,PA,962,12.1,22.5,10.6
390256,Penn State Hershey Med Ctr,YES,Hershey,PA,1322,11.6,23.6,13.7
390258,St. Mary Medical Center,NO,Langhorne,PA,1077,14.0,27.2,15.9
390263,Lehigh Valley Hosp-Muhlenberg,NO,Bethlehem,PA,789,14.2,20.4,19.0
390265,Jefferson Regional Med Ctr,NO,Pittsburgh,PA,701,15.3,16.3,15.2
390267,Western Pennsylvania Hospital,NO,Monroeville,PA,397,13.5,24.1,13.3
390268,Mount Nittany Medical Center,NO,State College,PA,715,9.1,18.5,12.6
390270,Geisinger Wyoming Valley Med Ctr,NO,Wilkes Barre,PA,695,10.9,29.3,12.1
390290,Hahnemann University Hospital,YES,Philadelphia,PA,427,20.6,14.9,18.5
410004,Roger Williams Medical Center,NO,Providence,RI,243,15.0,18.3,17.4
410005,St. Joseph Health Services,NO,North Providence,RI,309,17.2,18.5,22.8
410006,Newport Hospital,NO,Newport,RI,229,14.3,16.6,17.2
410007,Rhode Island Hospital,YES,Providence,RI,1462,15.3,17.3,19.5
410008,South County Hospital,NO,Wakefield,RI,315,7.9,12.5,11.4
410009,Kent County Memorial Hospital,NO,Warwick,RI,434,14.7,13.8,19.9
410012,Miriam Hospital,NO,Providence,RI,1059,13.6,22.1,18.4
410013,Westerly Hospital,NO,Westerly,RI,238,11.0,21.3,17.1
420002,Piedmont Medical Center,NO,Rock Hill,SC,1045,10.0,14.2,12.5
420004,MUSC Med Ctr of Med Univ of SC,YES,Charleston,SC,1602,16.4,21.6,19.0
420007,Spartanburg Regional Med Ctr,NO,Spartanburg,SC,1796,10.8,24.4,12.1
420009,Oconee Memorial Hospital,NO,Seneca,SC,396,6.0,21.5,13.2
420018,Palmetto Health Richland,NO,Columbia,SC,1494,9.2,13.1,11.5
420020,Georgetown Memorial Hospital,NO,Georgetown,SC,321,12.0,16.0,16.9
420023,Bon Secours-St. Francis Health System,NO,Greenville,SC,2102,8.6,19.3,11.4
420026,Sisters of Charity Providence Hospitals,NO,Columbia,SC,1753,11.5,26.4,13.0
420027,AnMed Health Medical Center,NO,Anderson,SC,1370,10.7,22.2,13.6
420033,Allen Bennett Memorial Hosp,NO,Greer,SC,214,11.3,0.0,10.8
420036,Springs Memorial Hospital,NO,Lancaster,SC,206,7.5,23.9,12.6
420048,Kershaw County Medical Center,NO,Camden,SC,223,8.8,0.0,6.3
420049,Conway Medical Center,NO,Conway,SC,457,14.4,19.3,17.3
420051,McLeod Health,NO,Florence,SC,1643,11.1,20.7,12.7
420064,Loris Community Hospital,NO,Loris,SC,241,8.6,27.1,13.8
420065,Bon Secours-St. Francis Xavier Hospital,NO,Charleston,SC,492,9.9,17.8,10.7
420067,Beaufort Memorial Hospital,NO,Beaufort,SC,654,9.5,15.2,14.4
420068,Regional Med Ctr of Orangeburg,NO,Orangeburg,SC,324,12.0,12.6,15.7
420070,Tuomey Healthcare System,NO,Sumter,SC,490,9.2,28.7,8.1
420071,Self Regional Healthcare,NO,Greenwood,SC,865,7.8,16.6,8.8
420073,Lexington Medical Center,NO,West Columbia,SC,1250,10.9,13.9,13.9
420078,Greenville Memorial Hospital,NO,Greenville,SC,2108,12.4,17.5,13.7
420079,Trident Medical Center,NO,Charleston,SC,1256,11.4,24.8,12.6
420080,Hilton Head Hosp,NO,Hilton Head Island,SC,470,10.4,25.4,12.5
420082,Aiken Regional Medical Centers,NO,Aiken,SC,658,12.4,14.6,18.6
420083,Mary Black Memorial Hospital,NO,Spartanburg,SC,445,7.7,16.4,8.8
420085,Grand Strand Regional Med Ctr,NO,Myrtle Beach,SC,1227,14.5,19.3,17.9
420086,Palmetto Health Baptist Columbia,NO,Columbia,SC,951,10.1,11.6,11.0
420087,Roper Hospital,NO,Charleston,SC,1853,10.5,16.2,13.6
420089,East Cooper Regional Med Ctr,NO,Mount Pleasant,SC,368,9.1,12.4,8.8
420091,Carolinas Hospital System,NO,Florence,SC,931,14.9,19.7,16.6
420098,Waccamaw Community Hospital,NO,Murrells Inlet,SC,443,12.9,20.5,17.5
430005,Prairie Lakes Healthcare System,NO,Watertown,SD,459,11.4,23.9,10.3
430012,Avera Sacred Heart Hospital,NO,Yankton,SD,330,13.8,25.1,10.1
430013,Avera Queen of Peace,NO,Mitchell,SD,267,12.0,36.7,14.1
430014,Avera St. Luke's,NO,Aberdeen,SD,509,9.8,30.2,11.9
430016,Avera McKennan Hospital,NO,Sioux Falls,SD,1466,11.6,23.7,12.2
430027,Sanford USD Medical Center,NO,Sioux Falls,SD,2569,12.0,28.0,11.7
430077,Rapid City Regional Hospital,NO,Rapid City,SD,1204,8.5,28.2,11.6
430095,Avera Heart Hospital,NO,Sioux Falls,SD,913,11.9,52.1,14.2
440002,Jackson-Madison County Gen Hosp,NO,Jackson,TN,2240,13.7,21.1,17.8
440003,Sumner Regional Medical Center,NO,Gallatin,TN,214,14.0,18.2,18.2
440006,Skyline Medical Center,NO,Nashville,TN,593,12.5,20.2,16.5
440009,Cumberland Medical Center,NO,Crossville,TN,464,10.2,28.8,13.2
440011,Blount Memorial Hospital,NO,Maryville,TN,614,13.4,18.8,16.1
440012,Wellmont Bristol Reg Med Ctr,NO,Bristol,TN,746,18.2,23.9,21.9
440015,University of Tennessee Med Ctr,NO,Knoxville,TN,1500,11.8,21.0,16.3
440017,Wellmont Holston Valley Med Ctr,NO,Kingsport,TN,1114,14.1,30.0,19.2
440029,Williamson Medical Center,NO,Franklin,TN,752,9.0,16.7,10.9
440030,Morristown-Hamblen Hospital,NO,Morristown,TN,379,16.2,21.7,20.0
440034,Methodist Med Ctr of Oak Ridge,NO,Oak Ridge,TN,1070,12.2,19.7,19.0
440035,Gateway Medical Center,NO,Clarksville,TN,639,13.0,23.0,12.8
440039,Vanderbilt University Med Ctr,YES,Nashville,TN,2289,15.6,19.2,17.1
440048,Baptist Memorial Hosp-Memphis,NO,Memphis,TN,3313,12.4,17.5,13.4
440049,Methodist University Hospital,NO,Memphis,TN,2906,12.8,22.1,14.5
440053,Middle Tennessee Medical Center,NO,Murfreesboro,TN,563,13.9,18.5,14.8
440058,Southern Tennessee Med Ctr,NO,Winchester,TN,212,11.4,17.9,13.3
440059,Cookeville Regional Med Ctr,NO,Cookeville,TN,1119,11.4,21.7,16.9
440063,Johnson City Medical Center,NO,Johnson City,TN,1798,15.4,25.4,17.5
440073,Maury Regional Hospital,NO,Columbia,TN,849,12.4,28.1,15.3
440082,St. Thomas Hospital,NO,Nashville,TN,2874,13.6,22.2,16.6
440091,Memorial Health Care System,NO,Chattanooga,TN,3679,10.9,19.1,15.1
440104,Erlanger Medical Center,NO,Chattanooga,TN,904,13.9,18.3,18.1
440120,St. Mary's Medical Center,NO,Knoxville,TN,1495,12.4,18.3,15.3
440125,Fort Sanders Regional Med Ctr,NO,Knoxville,TN,976,11.6,18.7,12.5
440132,Henry County Medical Center,NO,Paris,TN,367,9.1,18.7,11.3
440133,Baptist Hospital,NO,Nashville,TN,1295,10.7,15.2,12.5
440144,Harton Regional Medical Center,NO,Tullahoma,TN,315,13.0,22.3,14.6
440150,Summit Medical Center,NO,Hermitage,TN,422,8.5,17.6,12.8
440156,Parkridge Medical Center,NO,Chattanooga,TN,966,15.7,17.2,17.9
440161,Centennial Medical Center,NO,Nashville,TN,1599,14.3,15.5,16.4
440173,Parkwest Medical Center,NO,Knoxville,TN,1382,10.8,18.4,15.8
440176,Indian Path Medical Center,NO,Kingsport,TN,250,7.1,18.7,10.8
440183,St. Francis Hospital,NO,Memphis,TN,1063,10.2,17.6,12.1
440185,Skyridge Medical Center,NO,Cleveland,TN,366,14.3,23.2,15.3
440189,Regional Hospital of Jackson,NO,Jackson,TN,384,16.6,22.7,19.2
440193,University Medical Center,NO,Lebanon,TN,294,14.1,17.4,14.1
440226,Baptist Hospital West,NO,Knoxville,TN,434,11.9,20.8,14.7
440228,St. Francis Hospital-Bartlett,NO,Bartlett,TN,246,15.5,13.1,13.9
450002,Providence Memorial Hospital,NO,El Paso,TX,842,14.3,15.4,16.9
450007,Peterson Regional Medical Ctr,NO,Kerrville,TX,476,9.2,16.9,11.5
450010,United Regional Health Care Sys,NO,Wichita Falls,TX,1214,11.3,25.6,15.1
450011,St. Joseph Regional Health Ctr,NO,Bryan,TX,1276,12.1,20.6,14.7
450015,Parkland Health & Hosp System,YES,Dallas,TX,286,15.4,16.1,19.5
450018,Univ of TX Medical Branch Hosps,YES,Galveston,TX,207,18.5,19.4,13.1
450021,Baylor University Medical Center,NO,Dallas,TX,2990,11.2,13.3,13.6
450023,Citizens Medical Center,NO,Victoria,TX,963,12.6,21.4,12.8
450028,Valley Baptist Medical Center,NO,Brownsville,TX,294,15.8,39.4,17.9
450029,Laredo Medical Center,NO,Laredo,TX,719,10.9,23.1,11.3
450033,Valley Baptist Medical Center,NO,Harlingen,TX,1047,12.9,30.5,14.8
450034,Christus Hospital-St. Elizabeth,NO,Beaumont,TX,1385,10.8,20.1,13.1
450035,St Joseph Medical Center,NO,Houston,TX,353,11.6,18.1,13.5
450037,Good Shepherd Medical Center,NO,Longview,TX,1361,11.1,19.6,14.7
450040,Covenant Medical Center,NO,Lubbock,TX,2793,12.0,14.8,14.9
450042,Providence Health Center,NO,Waco,TX,1334,13.3,16.6,16.7
450044,UT Southwestern St. Paul Hospital,NO,Dallas,TX,692,15.2,20.5,13.3
450046,Christus Spohn Hosp Corpus Christi Mem.,NO,Corpus Christi,TX,1741,12.8,21.3,14.5
450051,Methodist Dallas Medical Center,NO,Dallas,TX,858,13.6,13.2,16.5
450054,Scott & White Memorial Hospital,YES,Temple,TX,1224,12.9,20.5,14.6
450056,Seton Medical Center,NO,Austin,TX,1816,10.7,15.3,12.7
450058,Baptist Health System,NO,San Antonio,TX,3220,12.8,23.0,15.0
450064,Texas Health Arlington Memorial Hospital,NO,Arlington,TX,905,13.5,14.6,16.4
450068,Memorial Hermann Hospital,YES,Houston,TX,1083,13.5,15.9,13.5
450072,Brazosport Regional Health Sys,NO,Lake Jackson,TX,239,8.3,20.4,8.7
450076,U of TX M.D. Anderson Cancer Ctr,NO,Houston,TX,1317,15.7,15.9,23.3
450079,Baylor Medical Center at Irving,NO,Irving,TX,539,12.5,15.9,14.8
450083,East Texas Medical Center Tyler,NO,Tyler,TX,1918,12.7,20.6,15.4
450087,North Hills Hospital,NO,North Richland Hills,TX,326,18.3,21.0,20.7
450097,Bayshore Medical Center,NO,Pasadena,TX,446,13.0,21.4,15.4
450101,Hillcrest Baptist Medical Center,NO,Waco,TX,521,15.1,20.6,16.0
450102,Trinity Mother Frances System,NO,Tyler,TX,2392,9.9,19.9,13.6
450104,Guadalupe Regional Med Ctr,NO,Seguin,TX,370,10.6,19.5,12.7
450107,Las Palmas Medical Center,NO,El Paso,TX,528,12.1,17.3,16.7
450119,Edinburg Regional Medical Center,NO,Edinburg,TX,955,16.1,38.5,15.6
450124,Univ Med Ctr at Brackenridge,NO,Austin,TX,297,12.3,21.4,16.7
450128,Knapp Medical Center,NO,Weslaco,TX,392,10.9,48.8,9.7
450130,Nix Health Care System,NO,San Antonio,TX,374,8.4,25.2,6.2
450132,Medical Center Hospital,NO,Odessa,TX,832,11.1,31.7,14.1
450133,Midland Memorial Hospital,NO,Midland,TX,836,7.8,11.2,12.0
450135,Texas Health Harris Methodist,NO,Fort Worth,TX,1941,12.1,17.8,16.1
450137,Baylor All Saints Medical Center,NO,Fort Worth,TX,1023,14.5,18.1,16.6
450147,DeTar Healthcare System,NO,Victoria,TX,647,10.0,38.8,13.7
450176,Mission Regional Medical Center,NO,Mission,TX,418,10.6,46.8,12.7
450184,Memorial Hermann Southwest Hosp,NO,Houston,TX,3040,11.5,16.1,12.8
450193,St. Luke's Episcopal Hospital,NO,Houston,TX,2155,13.0,15.5,13.1
450196,Paris Regional Medical Center,NO,Paris,TX,805,10.3,14.4,12.2
